Id,Label,timeset,attr_type,global_occurrences,attr_2,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,isperiphery,iscenter,Cluter-ID,Cluster,modularity_class,stat_inf_class,clustering,eigencentrality
username_5cd3f853a80cc255d5aabc65ff0d7e7a,evbuckley,,username,2,323225141,Ev Buckley,"Computer music, and talking too much in equal measure.",Glasgow,162,208,2001,1466242458451390464 | 1466245025117921280,1466242458451390464 | 1466245025117921280,en,2021-12-02 03:06:58+00:00 | 2021-12-02 03:17:10+00:00,"At Edinburgh uni, where I did my masters, there was an edit suite with 8 loudspeakers arranged along the length of the room, and a mixing desk. And I set up a mic and performed with the sound of the room and the distances to the speakers resonating.  Because of Alvin Lucier. | RT @NormalComposers: Alvin Lucier sitting in a garden. https://t.co/OOa1w1vEiZ",0 | 205,0,0 | 2,0,[],[],NormalComposers | [],"Alvin Lucier | Edinburgh, Alvin Lucier",[] | https://twitter.com/NormalComposers/status/1419415906141212673/photo/1,[],1419415906141212673 | [],2358169944 | [],[] | retweeted,0,1,1,0,1,1,11,1,1,0,0,0.054403,0.000155,2,1186,false,false,948,0,843,449,0,0
username_77265c76355abbb619f00e8e6ecbecae,evbvd,,username,1,37929646,Eve Beglarian,I'm a composer/performer/adventurer based in NYC and VT,NYC,1935,1307,1988,1466387935658397696,1466387935658397696,en,2021-12-02 12:45:02+00:00,RT @NormalComposers: Alvin Lucier sitting in a garden.   RIP Alvin Lucier (1931 - 2021) https://t.co/IBaEhH68NK,303,0,0,0,[],[],NormalComposers,"Alvin Lucier, Alvin Lucier",https://twitter.com/NormalComposers/status/1466123599157334029/photo/1,[],1466123599157334029,2358169944,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.054403,0.000155,2,1187,false,false,948,0,843,449,0,0
username_a4be513a331b42e3df8036576229af9b,eve_maret,,username,1,961731279514251264,Eve Maret,Electronic musician / composer / multimedia artist / teacher and workshop facilitator  Organizer at Hyasynth House,"Nashville, TN",283,317,975,1466514708391997440,1466514708391997440,en,2021-12-02 21:08:47+00:00,RT @thewiremagazine: Alvin Lucier 14 May 1931–1 December 2021  To mark the death of Alvin Lucier on 1 December we have made our 2004 cover…,58,0,0,0,[],[],thewiremagazine,"Alvin Lucier, Alvin Lucier",[],[],1466474967747465220,20048111,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.001574,0.000155,2,1188,false,false,948,15,325,280,0,0
username_e66e10c42e1a263a2e01896efd7edc4f,everydaymermaid,,username,2,248871743,Christina Isobel,"Poet, Performer, Bookmaker, Mother, Grammy. Author of Skeleton Woman and Everyday Mermaid published by https://t.co/GmrmUB4QSa","San Francisco, CA",57,210,7548,1466915461673537536,1466915461673537536,en,2021-12-03 23:41:14+00:00,RT @mearabai: Alvin Lucier's music made me feel like there was always something new and astonishing about the world that could seemingly be…,1,0,0,0,[],[],mearabai,Alvin Lucier,[],[],1466458561874210821,17206190,retweeted,0,1,1,0,1,1,-1,1,1,0,0,0,0.000155,333,1190,false,false,333,197,557,636,0,0
username_05e530642a86b1941bf326c31c1df9c8,ewaniverse,,username,2,20428768,ewan,a woofer in tweeter's clothing,Bradford,429,409,34323,1466089585277120512 | 1466139164257271808,1466089585277120512 | 1466139164257271808,en,2021-12-01 16:59:30+00:00 | 2021-12-01 20:16:30+00:00,RIP Alvin Lucier https://t.co/Q4mG0mKeq3 | RT @NormalComposers: Alvin Lucier sitting in a garden.   RIP Alvin Lucier (1931 - 2021) https://t.co/IBaEhH68NK,0 | 303,0,0,0,[],[],NormalComposers | [],"Alvin Lucier | Alvin Lucier, Alvin Lucier",https://twitter.com/NormalComposers/status/1466123599157334029/photo/1 | https://youtu.be/fAxHlLK3Oyk,[],1466123599157334029 | [],2358169944 | [],[] | retweeted,0,1,1,0,1,1,11,1,1,0,0,0.054403,0.000155,2,1191,false,false,948,0,843,449,0,0
username_aaa1d9439ba869f9555336ba81348969,exabyteroot,,username,1,347727647,禍,音楽など、オタク,[],514,498,32614,1466178970844499968,1466178970844499968,en,2021-12-01 22:54:41+00:00,RT @Daily_Express: Composer and experimental musician Alvin Lucier dies aged 90 as ex-wife pays tribute https://t.co/xRYdj2e5DO https://t.c…,3,0,0,0,[],[],Daily_Express,Alvin Lucier,https://www.express.co.uk/celebrity-news/1529998/Alvin-Lucier-dead-death-composer-experimental-musician-ex-wife-Mary-Lucier-tribute-news,[],1466176532448112642,17895820,retweeted,0,1,1,0,1,1,12,0.666667,0.75,0,0,0.000031,0.000155,2,1192,false,false,948,77,355,215,0,0
username_3c851fe4833e4f47d2400bc09baf5cda,exaudiensemble,,username,1,152968561,EXAUDI,One of the world's leading vocal ensembles for new and experimental music; also involved with early music including Italian madrigals. Tweets by Lucy or James,London,2637,557,1432,1466094256548892672,1466094256548892672,en,2021-12-01 17:18:04+00:00,"RIP Alvin Lucier, one of the greats. We never had the chance to work with him but we did sing this several times - a small thing of wonder. https://t.co/K2tky14YfW",2,0,7,0,[],[],[],Alvin Lucier,https://soundcloud.com/exaudivocal/unamuno,[],[],[],[],2,0,2,2,0,2,-1,0,0,0,0,0,0.000418,216,840,false,false,216,131,299,326,0,0.006523
username_25a01f9c2c9f0c1525d39fd0523f1671,excessiveob,,username,1,922558715374514176,Mr Ray,In 1984 I was hospitalized for approaching perfection,[],88,1247,1015,1466336642394959872,1466336642394959872,en,2021-12-02 09:21:13+00:00,RT @geetadayal: From an email Alvin Lucier sent me in 2014-“The origins of speech and music are mysterious. One cannot be sure which came f…,70,0,0,0,[],[],geetadayal,Alvin Lucier,[],[],1466125872675524608,16932590,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.004003,0.000155,2,1193,false,false,948,4,333,727,0,0
username_e292377179c8aadb9c5615fa0cbcb069,exclaimdotca,,username,1,13947902,Exclaim!,"Canada's authority on music, film and comedy.",Canada,56337,2873,101316,1466136600857956352,1466136600857956352,en,2021-12-01 20:06:19+00:00,We are sitting in a room... remembering Alvin Lucier  https://t.co/8ffcyARoou,1,0,1,0,[],[],[],Alvin Lucier,https://exclaim.ca/music/article/experimental_composer_alvin_lucier_dead_at_90?&utm_source=TwitterEDC&utm_medium=referral&utm_campaign=EDCTwitter,[],[],[],[],1,0,1,1,0,1,-1,0,0,0,0,0,0.000286,334,1194,false,false,334,226,912,327,0,0.003261
username_30da5ee7a8e2181e805854487a0b2ff6,exclaimnews,,username,3,34346559,Exclaim! News,"Canada's authority on music, film and comedy. Follow @exclaimdotca for more reviews and exclusive features.",Canada,21876,1240,79483,1466171772315725824 | 1466715846844174336,1466171772315725824 | 1466715846844174336,en,2021-12-01 22:26:05+00:00 | 2021-12-03 10:28:02+00:00,Experimental Composer Alvin Lucier Dead at 90 https://t.co/WrrN68kGzF | RT @exclaimnews: Experimental Composer Alvin Lucier Dead at 90 https://t.co/WrrN68kGzF,1,0,0,0,[],[],[] | exclaimnews,Alvin Lucier | Alvin Lucier Dead,http://dlvr.it/SDZLRk,[],1466171772315725824 | [],34346559 | [],[] | retweeted,1,1,2,1,1,2,-1,0,0,0,0,0,0.000155,335,1195,false,false,335,524,300,328,0,0.004523
username_e428580aceff80e85db6babfc184c4b4,expressceleb,,username,1,1178625170828906496,Express Celebrity 💫,Bringing you the latest celebrity news and gossip as it happens 💫📸🎥🌟,[],2287,115,35478,1466110917519757312,1466110917519757312,en,2021-12-01 18:24:16+00:00,BREAKING: Composer and experimental musician Alvin Lucier dies aged 90 as ex-wife pays tribute https://t.co/FT04WI0nKv https://t.co/pGYojxTumm,5,0,11,1,[],[],[],Alvin Lucier,"https://www.express.co.uk/celebrity-news/1529998/Alvin-Lucier-dead-death-composer-experimental-musician-ex-wife-Mary-Lucier-tribute-news, https://twitter.com/expressceleb/status/1466110917519757314/photo/1",[],[],[],[],5,0,5,5,0,5,10,0,0,0,0.000557,0,0.001068,2,661,false,false,948,77,355,215,0,0.023785
username_ceb7f31fd4041099809f2c567a6adcfa,extendedpiano,,username,1,1246894630974689280,extended piano | Katharina Bleier,pianist | musicologist  gathering and providing information on extended piano-related topics,Wien,57,82,122,1466140984429973504,1466140984429973504,en,2021-12-01 20:23:44+00:00,RT @NormalComposers: Alvin Lucier sitting in a garden.   RIP Alvin Lucier (1931 - 2021) https://t.co/IBaEhH68NK,303,0,0,0,[],[],NormalComposers,"Alvin Lucier, Alvin Lucier",https://twitter.com/NormalComposers/status/1466123599157334029/photo/1,[],1466123599157334029,2358169944,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.054403,0.000155,2,1196,false,false,948,525,843,449,0,0
username_0bf3bf0d56a1c7ad54fa5b7e791fec42,exterior_john,,username,2,3012714446,John Exterior,"Books. Film. Music. Curmudgeonly opinions (My own, presumably).",Winnipeg,228,740,747,1466149811929817088 | 1466149842091065344,1466149811929817088 | 1466149842091065344,en,2021-12-01 20:58:49+00:00 | 2021-12-01 20:58:56+00:00,"RT @greenhousedrone: RIP Alvin Lucier. I never met him, but I did have the immense honour of co-presenting his composition Criss-Cross @sen… | RT @sendreceivefest: Missing the inestimable brilliance of Alvin Lucier today. It’s impossible to imagine doing what we do without his musi…",3,0,0,0,[],[],greenhousedrone | sendreceivefest,"Alvin Lucier | Alvin Lucier, Criss",[],[],1466106330356330497 | 1466140175147450370,1074565465 | 74020131,retweeted,0,2,2,0,2,2,11,1,1,0,0,0.000397,0.000155,2,1198,false,false,948,22,760,947,1,0
username_0fd49140c70b3d52364cef41bec9c519,extremadamentep,,username,1,144982489,LuisPerozoCervantes,Soy poeta Conduzo @LibreriaRadio Presido @mcbopoetica  Edito en @SultanaDelLago Dirijo @puertodelibros Milito en @lafuerzavecinal 32 años 22 libros #Pansexual,"Maracaibo, República del Zulia",2294,1395,94723,1466484583600381952,1466484583600381952,es,2021-12-02 19:09:05+00:00,"Muere a los 90 años Alvin Lucier, pieza clave de la historia del arte sonoro https://t.co/j7jM3vCB1A",0,0,0,0,[],[],[],Alvin Lucier,https://3eravoz.com/cultura/muere-a-los-90-anos-alvin-lucier-pieza-clave-de-la-historia-del-arte-sonoro/,[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,336,1199,false,false,336,526,301,329,0,0
username_c1eff6b7083d5baafb5155a187eef663,f3itic3ira_,,username,2,1343663045084667904,nikki,"nicole grace / 24 / former musician / tech, keebs, gaming / wife @caninecatnip",[],145,907,56256,1466094480705130496 | 1466123937537052672,1466094480705130496 | 1466123937537052672,en,2021-12-01 17:18:57+00:00 | 2021-12-01 19:16:00+00:00,RT @HausuMountain: RIP Alvin Lucier and thank you for the infinite inspiration https://t.co/z3k35qGvvy | RT @NormalComposers: Alvin Lucier sitting in a garden.   RIP Alvin Lucier (1931 - 2021) https://t.co/IBaEhH68NK,12 | 303,0,0,0,[],[],HausuMountain | NormalComposers,"Alvin Lucier | Alvin Lucier, Alvin Lucier",https://twitter.com/HausuMountain/status/1466094203109314571/photo/1 | https://twitter.com/NormalComposers/status/1466123599157334029/photo/1,[],1466094203109314571 | 1466123599157334029,2358169944 | 508196402,retweeted,0,2,2,0,2,2,11,0.666667,0.75,0,0,0.055206,0.000155,2,1200,false,false,948,40,270,449,0,0
username_37b317179a975982ef573cd18f2eff15,f__b,,username,4,20602570,F Bret,,Texas - Gallaecia - Vlaanderen,500,3838,54259,1466179861546946560 | 1466180413483851776 | 1466180690408615936 | 1466181067501678592,1466179861546946560 | 1466180413483851776 | 1466180690408615936 | 1466181067501678592,en,2021-12-01 22:58:13+00:00 | 2021-12-01 23:00:25+00:00 | 2021-12-01 23:01:31+00:00 | 2021-12-01 23:03:01+00:00,"Alvin Lucier, Probing Composer of Soundscapes, Is Dead at 90 https://t.co/QLZPvkh7R2 | RT @NormalComposers: Alvin Lucier sitting in a garden.   RIP Alvin Lucier (1931 - 2021) https://t.co/IBaEhH68NK | RT @derekwalmsley: Devastated to hear of the death of Alvin Lucier. Pieces like Vespers, Clocker and of course I Am Sitting In A Room made… | RT @ubuweb: Alvin Lucier (1931-2021), Audio Archive: performances, music, documentary [MP3]: https://t.co/0JZqdT6n2z https://t.co/WFvCpckv73",0 | 163 | 20 | 303,0,0,0,[],[],NormalComposers | [] | derekwalmsley | ubuweb,"Alvin Lucier | Alvin Lucier, Alvin Lucier | Alvin Lucier, Clocker","[] | https://nyti.ms/2ZMrnqm | https://twitter.com/NormalComposers/status/1466123599157334029/photo/1 | https://ubu.com/sound/lucier.html, https://twitter.com/ubuweb/status/1466153660052873216/photo/1",[],1466103901103525888 | 1466123599157334029 | 1466153660052873216 | [],2358169944 | 27491779 | 38993997 | [],[] | retweeted,0,3,3,0,3,3,10,0.5,0.635417,0,0,0.065082,0.000155,2,1201,false,false,948,37,850,400,0,0
username_51c7b2ce11ea83ee0cf7f36c23b91b71,fabiandeka,,username,4,22016013,Fabian | Deka,"Electro-acoustic Composer, Soundpassionate and little more. Formerly Master’s Degree in Philosophy.","Potsdam, Brandenburg",123,226,1668,1466311514525245440 | 1466311548041842688 | 1466311767026503680 | 1466311874656489472,1466311514525245440 | 1466311548041842688 | 1466311767026503680 | 1466311874656489472,en | es,2021-12-02 07:41:22+00:00 | 2021-12-02 07:41:30+00:00 | 2021-12-02 07:42:22+00:00 | 2021-12-02 07:42:48+00:00,"RT @RupertPupkin__: Alvin Lucier (1931-2021) https://t.co/Usc8I631cX | RT @robinrimbaud: Farewell to composer Alvin Lucier (1931 - 2021) whose work taught us so much about the very act of listening as much as t… | RT @robinrimbaud: For anyone interested in sonic arts and experimental music, then these two books by the late Alvin Lucier remain absolute… | RT @ubuweb: Alvin Lucier (1931-2021), Audio Archive: performances, music, documentary [MP3]: https://t.co/0JZqdT6n2z https://t.co/WFvCpckv73",163 | 31 | 59 | 94,0,0,0,[],[],RupertPupkin__ | robinrimbaud | ubuweb,Alvin Lucier,"[] | https://twitter.com/RupertPupkin__/status/1466147083430379529/photo/1 | https://ubu.com/sound/lucier.html, https://twitter.com/ubuweb/status/1466153660052873216/photo/1",[],1466099142023950342 | 1466104500205281283 | 1466147083430379529 | 1466153660052873216,21600839 | 38993997 | 578101456,retweeted,0,3,3,0,3,3,9,1,1,0,0,0.017703,0.000155,2,1202,false,false,948,8,104,513,0.166667,0
username_d8d9d3abd50b872ea49c53abfec2f13f,fabiolug,,username,4,28825911,Fabio Lugaro,"Photographer & eclectic music geek. Pre-COVID-19: London, gigs, editorial, project management, Japan. Currently: 🏝. Loves: art, books, creativity, design.",Middle of the Mediterranean,1050,468,11930,1466097457381748736 | 1466098029119905792 | 1466361075742425088 | 1466558761254866944,1466097457381748736 | 1466098029119905792 | 1466361075742425088 | 1466558761254866944,en,2021-12-01 17:30:47+00:00 | 2021-12-01 17:33:03+00:00 | 2021-12-02 10:58:18+00:00 | 2021-12-03 00:03:50+00:00,"RT @dmandl: Self-indulgent note on Alvin Lucier: I reviewed his ""Music109"" (required reading) for the @LAReviewofBooks when it was publishe… | RT @electricalWSOP: It is a cliche to name a ""genius"" who ""changed"" music, listening or recording for everyone who followed. Often it is a… | RT @fabiolug: Alvin Lucier signing my copy of his essential book Music 109: https://t.co/vOMew1S94b | 🖤 Thank you Alvin Lucier, a giant of sound, music, and ideas. He created groundbreaking works until the end (Ricochet Lady is one of my favourite albums of the last few years). 🖤 https://t.co/8tPuhXECHv",1 | 2 | 5 | 63,0,0 | 24,0,[],[],"[] | dmandl, LAReviewofBooks | electricalWSOP | fabiolug","Alvin Lucier | Alvin Lucier, Music109 | Alvin Lucier, Ricochet Lady | []",[] | https://twitter.com/fabiolug/status/1393158345620606976 | https://twitter.com/fabiolug/status/986699196148350976/photo/1,[],1393158345620606976 | 1466120410890752006 | 1466452920765845507 | 986699196148350976,141099983 | 15701130 | 28825911,quoted | retweeted,6,3,9,6,3,9,10,1,1,8,0.014875,0.002086,0.000232,2,554,false,false,948,52,302,442,0.160714,0.027138
username_24f63666b67b8dccac9f16520b04d155,fagerholmjohan,,username,1,1416003398332207104,"Johan Fagerholm (øksbilde, lol)","Art account, been there, seen it all, lol...",[],724,3948,36206,1466391422542745600,1466391422542745600,en,2021-12-02 12:58:54+00:00,RT @NormalComposers: Alvin Lucier sitting in a garden.   RIP Alvin Lucier (1931 - 2021) https://t.co/IBaEhH68NK,303,0,0,0,[],[],NormalComposers,"Alvin Lucier, Alvin Lucier",https://twitter.com/NormalComposers/status/1466123599157334029/photo/1,[],1466123599157334029,2358169944,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.054403,0.000155,2,1203,false,false,948,0,843,449,0,0
username_4496150420db1ae21846909378941a9f,fagnermorais,,username,2,27650384,Fagner Morais,"Ah, deixa pra lá. No @musicontherun_ e podcaster no Na Trilha das Trilhas.","São Paulo, Brasil",1976,1058,206385,1466196231756124160 | 1466380169191608320,1466196231756124160 | 1466380169191608320,pt,2021-12-02 00:03:16+00:00 | 2021-12-02 12:14:11+00:00,Eddie Vedder anuncia banda de turnê solo; festivais divulgam atrações; RIP Alvin Lucier  Notícias do dia #124 https://t.co/2biMeqcSiK | RT @fagnermorais: Eddie Vedder anuncia banda de turnê solo; festivais divulgam atrações; RIP Alvin Lucier  Notícias do dia #124 https://t.c…,1,0,0 | 1,0,[],[],[] | fagnermorais,"Eddie Vedder | Eddie Vedder, RIP Alvin Lucier",[] | https://www.musicontherun.net/2021/12/noticias-do-dia-124.html#.YagNMrAWDJ0.twitter,[],1466196231756124161 | [],27650384 | [],[] | retweeted,1,1,2,1,1,2,-1,0,0,0,0,0,0.000155,337,1204,false,false,337,527,303,330,0,0.004523
username_eae15dd5273a5567c70fc09724c16337,fahadsiadat,,username,1,2334496599,Fahad Siadat,composer/performer. Director of @ResCoLosAngeles and @SeeadotMusic publishing. #NewMusicCrazyPants,"Los Angeles, CA",441,418,3459,1466163371472941056,1466163371472941056,en,2021-12-01 21:52:42+00:00,"RT @IRCAM_official: feels trite posting this to social media, but… alvin lucier’s music changed my life. his understanding of the role of T…",10,0,0,0,[],[],IRCAM_official,[],[],[],1466133716791668739,1066861580,retweeted,0,1,1,0,1,1,10,0.666667,0.75,0,0,0.000332,0.000155,2,1205,false,false,948,14,178,438,0,0
username_6d3e117fdab083ea039e8ad53597a03e,fake_living,,username,1,1389427755570319360,joshua caleb weibley,Torschlusspanik fan account,[],514,551,13310,1466155713818939392,1466155713818939392,en,2021-12-01 21:22:16+00:00,"RT @electricalWSOP: It is a cliche to name a ""genius"" who ""changed"" music, listening or recording for everyone who followed. Often it is a…",63,0,0,0,[],[],electricalWSOP,[],[],[],1466120410890752006,141099983,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.002077,0.000155,2,1206,false,false,948,9,278,333,0,0
username_e34e3d958c9f49baac87c3581920df6c,fakeoddminzer,,username,1,1182735888251604992,snakeoddminzer,"Great Expedition By Russians To Search Underworld Kingdom Shambhala & Disappearance of 100,000 People",[],33,383,2936,1466161992092299264,1466161992092299264,en,2021-12-01 21:47:13+00:00,RT @_GregStuart: One of the best to ever do it. RIP Alvin Lucier. https://t.co/RgBrFoVGEC,32,0,0,0,[],[],_GregStuart,Alvin Lucier,https://twitter.com/_GregStuart/status/1466117818483720205/photo/1,[],1466117818483720205,772605147079856128,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.001387,0.000155,2,1207,false,false,948,18,57,508,0,0
username_8349feb2e61eaff3dd1fc795fb6a74ca,fallingtreeprod,,username,1,479614196,Falling Tree Radio,Independent Radio Production Company,London,7614,1031,18851,1466126206764339200,1466126206764339200,en,2021-12-01 19:25:01+00:00,RT @NormalComposers: Alvin Lucier sitting in a garden.   RIP Alvin Lucier (1931 - 2021) https://t.co/IBaEhH68NK,303,0,0,0,[],[],NormalComposers,"Alvin Lucier, Alvin Lucier",https://twitter.com/NormalComposers/status/1466123599157334029/photo/1,[],1466123599157334029,2358169944,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.054403,0.000155,2,1208,false,false,948,0,843,449,0,0
username_b74ac7d2391b379ef0e8f45eb8b08048,falseconduit,,username,1,2980479616,False Conduit,"yOur RIghT, tHEy'RE wROnG",Global Citizen,26,100,2293,1466160723600543744,1466160723600543744,en,2021-12-01 21:42:11+00:00,"RT @ubuweb: Alvin Lucier (1931-2021), Audio Archive: performances, music, documentary [MP3]: https://t.co/0JZqdT6n2z https://t.co/WFvCpckv73",163,0,0,0,[],[],ubuweb,Alvin Lucier,"https://ubu.com/sound/lucier.html, https://twitter.com/ubuweb/status/1466153660052873216/photo/1",[],1466153660052873216,38993997,retweeted,0,1,1,0,1,1,10,0.666667,0.75,0,0,0.008985,0.000155,2,1209,false,false,948,1,104,513,0,0
